42,192,380,1,0,0:0:0:0:
277,192,380,10,0,0:0:0:0:
42,192,657,1,0,0:0:0:0:
277,192,657,10,0,0:0:0:0:
42,192,994,1,0,0:0:0:0:
277,192,994,10,0,0:0:0:0:
234,192,1331,1,0,0:0:0:0:
320,192,1331,10,0,0:0:0:0:
234,192,1668,1,0,0:0:0:0:
320,192,1668,10,0,0:0:0:0:
234,192,2005,1,0,0:0:0:0:
320,192,2005,10,0,0:0:0:0:
42,192,2342,1,0,0:0:0:0:
277,192,2342,10,0,0:0:0:0:
320,192,2742,10,0,0:0:0:0:
234,192,2742,1,0,0:0:0:0:
234,192,3151,1,0,0:0:0:0:
320,192,3151,10,0,0:0:0:0:
42,192,3623,1,0,0:0:0:0:
277,192,3623,10,0,0:0:0:0:
234,192,4091,1,0,0:0:0:0:
320,192,4095,10,0,0:0:0:0:
320,192,4634,10,0,0:0:0:0:
234,192,4638,1,0,0:0:0:0:
42,192,6050,1,0,0:0:0:0:
106,192,6218,1,0,0:0:0:0:
106,192,6387,1,0,0:0:0:0:
277,192,6555,10,0,0:0:0:0:
192,192,6724,1,0,0:0:0:0:
277,192,6892,10,0,0:0:0:0:
149,192,7061,1,0,0:0:0:0:
320,192,7229,10,0,0:0:0:0:
149,192,7398,1,0,0:0:0:0:
42,192,7398,1,0,0:0:0:0:
320,192,7566,10,0,0:0:0:0:
42,192,7735,1,0,0:0:0:0:
149,192,7735,1,0,0:0:0:0:
320,192,7903,10,0,0:0:0:0:
42,192,8072,1,0,0:0:0:0:
106,192,8072,1,0,0:0:0:0:
320,192,8240,10,0,0:0:0:0:
42,192,8409,1,0,0:0:0:0:
64,192,8409,1,0,0:0:0:0:
149,192,8409,1,0,0:0:0:0:
320,192,8577,10,0,0:0:0:0:
42,192,8746,1,0,0:0:0:0:
106,192,8746,1,0,0:0:0:0:
320,192,8914,10,0,0:0:0:0:
42,192,9083,1,0,0:0:0:0:
64,192,9083,1,0,0:0:0:0:
149,192,9083,1,0,0:0:0:0:
320,192,9251,10,0,0:0:0:0:
42,192,9420,1,0,0:0:0:0:
149,192,9420,1,0,0:0:0:0:
320,192,9589,10,0,0:0:0:0:
21,192,9757,1,0,0:0:0:0:
106,192,9757,1,0,0:0:0:0:
277,192,9926,10,0,0:0:0:0:
21,192,10094,1,0,0:0:0:0:
106,192,10094,1,0,0:0:0:0:
277,192,10263,10,0,0:0:0:0:
64,192,10431,1,0,0:0:0:0:
192,192,10431,1,0,0:0:0:0:
277,192,10600,10,0,0:0:0:0:
149,192,10768,1,0,0:0:0:0:
64,192,10768,1,0,0:0:0:0:
277,192,10937,10,0,0:0:0:0:
21,192,11105,1,0,0:0:0:0:
149,192,11105,1,0,0:0:0:0:
277,192,11274,10,0,0:0:0:0:
21,192,11442,1,0,0:0:0:0:
106,192,11442,1,0,0:0:0:0:
277,192,11611,10,0,0:0:0:0:
21,192,11780,1,0,0:0:0:0:
106,192,11780,1,0,0:0:0:0:
277,192,11948,10,0,0:0:0:0:
21,192,12117,1,0,0:0:0:0:
64,192,12117,1,0,0:0:0:0:
149,192,12117,1,0,0:0:0:0:
277,192,12285,10,0,0:0:0:0:
21,192,12454,1,0,0:0:0:0:
64,192,12454,1,0,0:0:0:0:
277,192,12622,10,0,0:0:0:0:
21,192,12791,1,0,0:0:0:0:
106,192,12791,1,0,0:0:0:0:
277,192,12959,10,0,0:0:0:0:
21,192,13128,1,0,0:0:0:0:
64,192,13128,1,0,0:0:0:0:
277,192,13296,10,0,0:0:0:0:
64,192,13465,1,0,0:0:0:0:
149,192,13465,1,0,0:0:0:0:
277,192,13633,10,0,0:0:0:0:
21,192,13802,1,0,0:0:0:0:
106,192,13802,1,0,0:0:0:0:
64,192,13971,1,0,0:0:0:0:
64,192,14139,1,0,0:0:0:0:
149,192,14274,1,0,0:0:0:0:
149,192,14476,1,0,0:0:0:0:
192,192,14645,1,0,0:0:0:0:
149,192,14813,1,0,0:0:0:0:
192,192,14982,1,0,0:0:0:0:
106,192,15150,1,0,0:0:0:0:
192,192,15319,1,0,0:0:0:0:
149,192,15487,1,0,0:0:0:0:
42,192,15487,1,0,0:0:0:0:
320,192,15656,10,0,0:0:0:0:
42,192,15824,1,0,0:0:0:0:
149,192,15824,1,0,0:0:0:0:
320,192,15993,10,0,0:0:0:0:
42,192,16162,1,0,0:0:0:0:
106,192,16162,1,0,0:0:0:0:
320,192,16330,10,0,0:0:0:0:
42,192,16499,1,0,0:0:0:0:
64,192,16499,1,0,0:0:0:0:
149,192,16499,1,0,0:0:0:0:
320,192,16667,10,0,0:0:0:0:
42,192,16836,1,0,0:0:0:0:
106,192,16836,1,0,0:0:0:0:
320,192,17004,10,0,0:0:0:0:
42,192,17173,1,0,0:0:0:0:
64,192,17173,1,0,0:0:0:0:
149,192,17173,1,0,0:0:0:0:
320,192,17341,10,0,0:0:0:0:
42,192,17510,1,0,0:0:0:0:
149,192,17510,1,0,0:0:0:0:
320,192,17678,10,0,0:0:0:0:
21,192,17847,1,0,0:0:0:0:
106,192,17847,1,0,0:0:0:0:
320,192,18015,10,0,0:0:0:0:
21,192,18184,1,0,0:0:0:0:
106,192,18184,1,0,0:0:0:0:
277,192,18353,1,0,0:0:0:0:
64,192,18521,1,0,0:0:0:0:
192,192,18521,1,0,0:0:0:0:
234,192,18690,1,0,0:0:0:0:
149,192,18858,1,0,0:0:0:0:
64,192,18858,1,0,0:0:0:0:
234,192,19027,1,0,0:0:0:0:
21,192,19195,1,0,0:0:0:0:
149,192,19195,1,0,0:0:0:0:
234,192,19364,1,0,0:0:0:0:
21,192,19532,1,0,0:0:0:0:
106,192,19532,1,0,0:0:0:0:
234,192,19701,1,0,0:0:0:0:
64,192,19869,1,0,0:0:0:0:
149,192,19869,1,0,0:0:0:0:
106,192,20038,1,0,0:0:0:0:
21,192,20206,1,0,0:0:0:0:
234,192,20206,1,0,0:0:0:0:
21,192,20544,1,0,0:0:0:0:
106,192,20544,1,0,0:0:0:0:
21,192,20881,1,0,0:0:0:0:
106,192,20881,1,0,0:0:0:0:
192,192,20881,1,0,0:0:0:0:
106,192,21049,1,0,0:0:0:0:
64,192,21218,1,0,0:0:0:0:
149,192,21218,1,0,0:0:0:0:
234,192,21218,1,0,0:0:0:0:
64,192,21555,1,0,0:0:0:0:
149,192,21555,1,0,0:0:0:0:
21,192,23577,1,0,0:0:0:0:
149,192,23577,1,0,0:0:0:0:
149,192,23830,1,0,0:0:0:0:
21,192,23830,1,0,0:0:0:0:
21,192,24083,1,0,0:0:0:0:
149,192,24083,1,0,0:0:0:0:
21,192,24251,1,0,0:0:0:0:
149,192,24251,1,0,0:0:0:0:
21,192,24420,1,0,0:0:0:0:
106,192,24420,1,0,0:0:0:0:
21,192,24589,1,0,0:0:0:0:
64,192,24589,1,0,0:0:0:0:
149,192,24589,1,0,0:0:0:0:
21,192,24841,1,0,0:0:0:0:
64,192,24841,1,0,0:0:0:0:
149,192,24841,1,0,0:0:0:0:
21,192,25010,1,0,0:0:0:0:
64,192,25010,1,0,0:0:0:0:
149,192,25010,1,0,0:0:0:0:
21,192,25263,1,0,0:0:0:0:
106,192,25263,1,0,0:0:0:0:
21,192,25431,1,0,0:0:0:0:
149,192,25431,1,0,0:0:0:0:
64,192,25431,1,0,0:0:0:0:
21,192,25600,1,0,0:0:0:0:
106,192,25600,1,0,0:0:0:0:
192,192,25600,1,0,0:0:0:0:
21,192,25853,1,0,0:0:0:0:
64,192,25853,1,0,0:0:0:0:
21,192,26021,1,0,0:0:0:0:
64,192,26021,1,0,0:0:0:0:
21,192,26274,1,0,0:0:0:0:
64,192,26274,1,0,0:0:0:0:
21,192,26442,1,0,0:0:0:0:
64,192,26442,1,0,0:0:0:0:
149,192,26611,1,0,0:0:0:0:
234,192,26611,1,0,0:0:0:0:
149,192,26864,1,0,0:0:0:0:
234,192,26864,1,0,0:0:0:0:
149,192,27117,1,0,0:0:0:0:
234,192,27117,1,0,0:0:0:0:
192,192,27285,1,0,0:0:0:0:
106,192,27285,1,0,0:0:0:0:
149,192,27454,1,0,0:0:0:0:
64,192,27454,1,0,0:0:0:0:
21,192,27622,1,0,0:0:0:0:
106,192,27622,1,0,0:0:0:0:
21,192,27875,1,0,0:0:0:0:
106,192,27875,1,0,0:0:0:0:
21,192,28128,1,0,0:0:0:0:
106,192,28128,1,0,0:0:0:0:
21,192,28296,1,0,0:0:0:0:
106,192,28296,1,0,0:0:0:0:
